GUC10_k31_TRINITY_DN10049_c0_g3_i3,8_M_W_vs_8_T_D_up
QN05-803_k31_TRINITY_DN586_c0_g1_i2,8_M_W_vs_8_T_D_up
QN05-803_k31_TRINITY_DN6345_c0_g1_i6,8_M_W_vs_8_T_D_up
CP74-2005_k25_TRINITY_DN288_c0_g1_i2,8_M_W_vs_8_T_D_up
GT96-167_k25_TRINITY_DN1918_c2_g1_i1,8_M_W_vs_8_T_D_up
CP74-2005_k25_TRINITY_DN15481_c0_g1_i2,8_M_W_vs_8_T_D_up
MT11-610_k25_TRINITY_DN3747_c0_g1_i4,8_M_W_vs_8_T_D_up
GXU-34140_k31_TRINITY_DN1933_c0_g2_i4,8_M_W_vs_8_T_D_up
T2_k31_TRINITY_DN693_c0_g2_i14,8_M_W_vs_8_T_D_up
GN18_k25_TRINITY_DN1418_c0_g1_i3,8_M_W_vs_8_T_D_up
LCP85-384_k31_TRINITY_DN8744_c0_g1_i6,8_M_W_vs_8_T_D_up
FN95-1702_k31_TRINITY_DN1565_c0_g2_i9,8_M_W_vs_8_T_D_up
F1-Bulk-2_k31_TRINITY_DN4251_c0_g1_i4,8_M_W_vs_8_T_D_up
GXU-34140_k31_TRINITY_DN15145_c0_g2_i12,8_M_W_vs_8_T_D_up
GT96-167_k25_TRINITY_DN1484_c0_g1_i12,8_M_W_vs_8_T_D_up
T2_k31_TRINITY_DN3957_c0_g2_i3,8_M_W_vs_8_T_D_up
GXU-34176_k31_TRINITY_DN20680_c0_g2_i3,8_M_W_vs_8_T_D_up
KQB07-23863_k31_TRINITY_DN3103_c1_g1_i2,8_M_W_vs_8_T_D_up
F1-Bulk-2_k31_TRINITY_DN21224_c0_g1_i2,8_M_W_vs_8_T_D_up
GXU-34140_k25_TRINITY_DN2007_c0_g1_i5,8_M_W_vs_8_T_D_up
MT11-610_k31_TRINITY_DN2120_c0_g1_i2,8_M_W_vs_8_T_D_up
MT11-610_k31_TRINITY_DN14801_c0_g1_i9,8_M_W_vs_8_T_D_up
GN18_k25_TRINITY_DN17632_c0_g2_i2,8_M_W_vs_8_T_D_up
F1-Bulk-2_k25_TRINITY_DN11765_c0_g1_i9,8_M_W_vs_8_T_D_up
F1-Bulk-2_k31_TRINITY_DN3019_c0_g1_i12,8_M_W_vs_8_T_D_up
CP74-2005_k25_TRINITY_DN8722_c0_g1_i1,8_M_W_vs_8_T_D_up
