QA02-1009_k31_TRINITY_DN1872_c0_g1_i8,5_M_W_vs_5_T_D_down
QN05-803_k25_TRINITY_DN5121_c0_g1_i12,5_M_W_vs_5_T_D_down
FN95-1702_k31_TRINITY_DN16838_c0_g1_i6,5_M_W_vs_5_T_D_down
QA96-1749_k25_TRINITY_DN21233_c0_g1_i4,5_M_W_vs_5_T_D_down
KQB07-23863_k25_TRINITY_DN1670_c0_g1_i1,5_M_W_vs_5_T_D_down
FN95-1702_k31_TRINITY_DN7096_c0_g1_i2,5_M_W_vs_5_T_D_down
QN05-1460_k31_TRINITY_DN1982_c0_g1_i8,5_M_W_vs_5_T_D_down
GUC10_k25_TRINITY_DN7690_c0_g1_i1,5_M_W_vs_5_T_D_down
QN05-1460_k31_TRINITY_DN2753_c0_g1_i2,5_M_W_vs_5_T_D_down
KQ08-2850_k25_TRINITY_DN3949_c0_g1_i9,5_M_W_vs_5_T_D_down
QN05-1460_k25_TRINITY_DN1834_c0_g1_i23,5_M_W_vs_5_T_D_down
QN05-803_k25_TRINITY_DN50771_c0_g1_i1,5_M_W_vs_5_T_D_down
F1-Bulk-1_k25_TRINITY_DN19667_c1_g1_i1,5_M_W_vs_5_T_D_down
KQB09-20432_k25_TRINITY_DN8495_c0_g1_i1,5_M_W_vs_5_T_D_down
FN95-1702_k31_TRINITY_DN5307_c0_g1_i3,5_M_W_vs_5_T_D_down
CP74-2005_k31_TRINITY_DN24106_c0_g1_i5,5_M_W_vs_5_T_D_down
QA96-1749_k31_TRINITY_DN3470_c0_g1_i21,5_M_W_vs_5_T_D_down
MS6847_k25_TRINITY_DN19454_c0_g1_i9,5_M_W_vs_5_T_D_down
QS99-2014_k31_TRINITY_DN9380_c0_g1_i8,5_M_W_vs_5_T_D_down
KQB07-24619_k31_TRINITY_DN5023_c0_g3_i1,5_M_W_vs_5_T_D_down
QN05-803_k25_TRINITY_DN5279_c0_g1_i6,5_M_W_vs_5_T_D_down
KQ08-2850_k31_TRINITY_DN11600_c0_g1_i2,5_M_W_vs_5_T_D_down
QBYN04-26041_k25_TRINITY_DN3545_c0_g1_i4,5_M_W_vs_5_T_D_down
QC02-402_k31_TRINITY_DN76448_c0_g1_i1,5_M_W_vs_5_T_D_down
QA02-1009_k25_TRINITY_DN27150_c0_g1_i1,5_M_W_vs_5_T_D_down
CoV92102_k31_TRINITY_DN10197_c0_g2_i2,5_M_W_vs_5_T_D_down
QBYN04-26041_k31_TRINITY_DN1539_c0_g1_i10,5_M_W_vs_5_T_D_down
KQB07-23863_k31_TRINITY_DN1113_c0_g1_i12,5_M_W_vs_5_T_D_down
KQB07-24739_k25_TRINITY_DN24902_c0_g1_i12,5_M_W_vs_5_T_D_down
ROC22_k31_TRINITY_DN10539_c0_g1_i6,5_M_W_vs_5_T_D_down
RB855156_k31_TRINITY_DN1961_c0_g1_i10,5_M_W_vs_5_T_D_down
QA02-1009_k31_TRINITY_DN5151_c0_g1_i6,5_M_W_vs_5_T_D_down
MS6847_k31_TRINITY_DN6012_c0_g2_i2,5_M_W_vs_5_T_D_down
QS99-2014_k25_TRINITY_DN7589_c0_g2_i2,5_M_W_vs_5_T_D_down
ROC22_k25_TRINITY_DN23239_c0_g2_i3,5_M_W_vs_5_T_D_down
Q200_k25_TRINITY_DN3823_c0_g1_i11,5_M_W_vs_5_T_D_down
GT96-167_k31_TRINITY_DN7217_c0_g4_i2,5_M_W_vs_5_T_D_down
QN05-1460_k31_TRINITY_DN21844_c0_g1_i8,5_M_W_vs_5_T_D_down
SP803280_IQUSP_evm.model.uti_cns_0189056.1,5_M_W_vs_5_T_D_down
QN05-1743_k31_TRINITY_DN3418_c1_g1_i4,5_M_W_vs_5_T_D_down
QC02-402_k25_TRINITY_DN3164_c0_g1_i9,5_M_W_vs_5_T_D_down
Co8021_k31_TRINITY_DN54103_c0_g1_i18,5_M_W_vs_5_T_D_down
FN95-1702_k31_TRINITY_DN49065_c0_g1_i1,5_M_W_vs_5_T_D_down
Co06022_k25_TRINITY_DN4484_c0_g2_i6,5_M_W_vs_5_T_D_down
RB855156_k31_TRINITY_DN9419_c1_g1_i3,5_M_W_vs_5_T_D_down
QN05-803_k25_TRINITY_DN28743_c0_g1_i2,5_M_W_vs_5_T_D_down
QS99-2014_k31_TRINITY_DN2826_c0_g1_i1,5_M_W_vs_5_T_D_down
US851008_k25_TRINITY_DN1876_c0_g1_i12,5_M_W_vs_5_T_D_down
QN05-1509_k31_TRINITY_DN3038_c0_g1_i8,5_M_W_vs_5_T_D_down
QS99-2014_k25_TRINITY_DN1935_c1_g1_i5,5_M_W_vs_5_T_D_down
Q200_k25_TRINITY_DN11233_c0_g1_i3,5_M_W_vs_5_T_D_down
QS99-2014_k31_TRINITY_DN16430_c0_g1_i7,5_M_W_vs_5_T_D_down
KQB09-20620_k31_TRINITY_DN7092_c0_g1_i5,5_M_W_vs_5_T_D_down
MT11-610_k31_TRINITY_DN26083_c0_g1_i6,5_M_W_vs_5_T_D_down
ROC22_k31_TRINITY_DN17310_c0_g1_i3,5_M_W_vs_5_T_D_down
MT11-610_k31_TRINITY_DN8736_c0_g1_i3,5_M_W_vs_5_T_D_down
FN95-1702_k25_TRINITY_DN80218_c0_g1_i1,5_M_W_vs_5_T_D_down
ROC22_k25_TRINITY_DN91311_c1_g1_i1,5_M_W_vs_5_T_D_down
QBYN04-26041_k25_TRINITY_DN63751_c0_g1_i1,5_M_W_vs_5_T_D_down
Q200_k25_TRINITY_DN13479_c0_g2_i2,5_M_W_vs_5_T_D_down
GN18_k31_TRINITY_DN1206_c0_g2_i3,5_M_W_vs_5_T_D_down
QBYN04-26041_k25_TRINITY_DN284_c0_g2_i5,5_M_W_vs_5_T_D_down
KQB07-23990_k25_TRINITY_DN2793_c0_g1_i1,5_M_W_vs_5_T_D_down
QA96-1749_k31_TRINITY_DN5377_c0_g1_i5,5_M_W_vs_5_T_D_down
Q241_k25_TRINITY_DN8422_c0_g1_i6,5_M_W_vs_5_T_D_down
Q200_k31_TRINITY_DN2377_c0_g1_i3,5_M_W_vs_5_T_D_down
GN18_k31_TRINITY_DN9769_c0_g1_i2,5_M_W_vs_5_T_D_down
KQB07-24619_k31_TRINITY_DN3542_c0_g2_i2,5_M_W_vs_5_T_D_down
ROC22_k31_TRINITY_DN1107_c0_g1_i18,5_M_W_vs_5_T_D_down
F1-Bulk-2_k31_TRINITY_DN12392_c0_g1_i7,5_M_W_vs_5_T_D_down
LCP85-384_k31_TRINITY_DN22270_c0_g1_i14,5_M_W_vs_5_T_D_down
GXU-34176_k31_TRINITY_DN17227_c0_g2_i2,5_M_W_vs_5_T_D_down
KQB08-32953_k25_TRINITY_DN3492_c0_g1_i3,5_M_W_vs_5_T_D_down
KQB07-24619_k25_TRINITY_DN8966_c0_g1_i12,5_M_W_vs_5_T_D_down
QA96-1749_k25_TRINITY_DN4761_c0_g1_i13,5_M_W_vs_5_T_D_down
